timestep,env_id,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11
41,0,-1.4010279178619385,2.9864470958709717,-8.24600601196289,6.463556289672852,-1.5616815090179443,1.4541187286376953,5.044541835784912,2.98330020904541,6.086456775665283,3.7596445083618164,8.451095581054688,9.214263916015625
41,1,-2.0761218070983887,1.7795689105987549,-4.381351470947266,5.583178520202637,2.0090954303741455,3.500662326812744,0.057573169469833374,-2.4691569805145264,7.958501815795898,5.908306121826172,6.69984769821167,3.1852707862854004
42,0,-1.5294572114944458,2.989725351333618,-8.191157341003418,6.491491317749023,-1.5964595079421997,1.5894683599472046,5.210204124450684,2.8509225845336914,5.871086120605469,3.9036028385162354,8.230663299560547,9.11739730834961
42,1,-2.00252628326416,1.7220141887664795,-4.422460079193115,5.570276260375977,2.2589340209960938,3.2376084327697754,0.4368726313114166,-2.3978569507598877,7.863134860992432,5.778961658477783,6.603699684143066,3.1244399547576904
43,0,-1.5977813005447388,3.0228195190429688,-8.087662696838379,6.410040855407715,-1.5498963594436646,1.1878892183303833,5.256396770477295,2.819631338119507,5.782070159912109,3.848116874694824,8.138298034667969,8.970685958862305
43,1,-2.169983148574829,1.6434345245361328,-4.311893463134766,5.668916702270508,2.1996676921844482,3.2317488193511963,0.3455793261528015,-2.443953514099121,7.718067169189453,5.895236492156982,6.5123515129089355,3.1111385822296143
44,0,-1.6920758485794067,3.069916009902954,-7.939263820648193,6.313324928283691,-1.4858189821243286,0.9187065362930298,5.303206920623779,2.939420223236084,5.696841239929199,3.858628273010254,8.119190216064453,8.896446228027344
44,1,-2.2429704666137695,1.6320726871490479,-4.282561779022217,5.69365119934082,2.2921035289764404,3.233316421508789,0.2685840427875519,-2.45654034614563,7.641083240509033,6.018619537353516,6.449492454528809,3.164461851119995
45,0,-1.8416169881820679,3.100151777267456,-7.865536689758301,6.358637809753418,-1.532930850982666,0.8628641366958618,5.361580848693848,2.9758248329162598,5.639383792877197,3.9838931560516357,8.017338752746582,8.837955474853516
45,1,-2.2474875450134277,1.6539541482925415,-4.282728672027588,5.664738655090332,2.3877899646759033,3.311333417892456,0.18739494681358337,-2.474050521850586,7.610256195068359,6.11405086517334,6.396275520324707,3.208341360092163
46,0,-1.8358163833618164,3.143658399581909,-7.76285457611084,6.2495927810668945,-1.4298427104949951,0.5941624045372009,5.355410099029541,3.053341865539551,5.615389347076416,3.9621520042419434,8.109121322631836,8.91787052154541
46,1,-2.1674160957336426,1.578392505645752,-4.270015239715576,5.607563018798828,2.4607303142547607,3.087458372116089,0.3421309292316437,-2.448178768157959,7.532135963439941,6.0445451736450195,6.390064716339111,3.182983636856079
47,0,-1.9332419633865356,3.2110283374786377,-7.823568820953369,6.319544315338135,-1.5364444255828857,0.6497650742530823,5.408770561218262,3.054349184036255,5.622345447540283,4.119410991668701,8.020890235900879,8.833285331726074
47,1,-2.185450553894043,1.527764081954956,-4.228884220123291,5.625586032867432,2.451592206954956,2.985903263092041,0.35280823707580566,-2.4642467498779297,7.460275173187256,6.069187641143799,6.352691173553467,3.1650590896606445
48,0,-1.9466274976730347,3.1342575550079346,-7.845057964324951,6.308410167694092,-1.5421980619430542,0.7184749841690063,5.394136428833008,2.992159843444824,5.602935314178467,4.1208696365356445,7.962061882019043,8.914398193359375
48,1,-2.2156152725219727,1.5654407739639282,-4.259270668029785,5.642329692840576,2.4520716667175293,3.0244622230529785,0.27759286761283875,-2.516192674636841,7.441605091094971,6.130481243133545,6.276148796081543,3.1293134689331055
49,0,-1.863890290260315,3.15004825592041,-7.83591365814209,6.21618127822876,-1.468944787979126,0.5469144582748413,5.345666408538818,2.986873149871826,5.6354570388793945,4.0317254066467285,8.039151191711426,8.946712493896484
49,1,-2.1767666339874268,1.531945824623108,-4.259420871734619,5.639390468597412,2.506556272506714,2.9351470470428467,0.349225789308548,-2.497190475463867,7.438365459442139,6.1131205558776855,6.307789325714111,3.1091809272766113
50,0,-1.97575044631958,3.1706631183624268,-7.867693901062012,6.273364067077637,-1.511828899383545,0.5928916335105896,5.361421585083008,3.0415375232696533,5.688130855560303,4.083307266235352,8.107158660888672,8.892521858215332
50,1,-2.1702303886413574,1.4833238124847412,-4.237549781799316,5.644085884094238,2.496473550796509,2.840728998184204,0.36744582653045654,-2.48298716545105,7.4179463386535645,6.109658718109131,6.328439712524414,3.1035656929016113
51,0,-1.9340565204620361,3.1452271938323975,-7.75672721862793,6.182515621185303,-1.4769996404647827,0.5066243410110474,5.312844276428223,3.1560773849487305,5.696221351623535,4.030796527862549,8.184892654418945,9.014182090759277
51,1,-2.195611000061035,1.4759153127670288,-4.224324703216553,5.664168834686279,2.491436004638672,2.895772695541382,0.2846953868865967,-2.4799160957336426,7.414826393127441,6.1715312004089355,6.321461200714111,3.1281585693359375
52,0,-2.0025899410247803,3.196106433868408,-7.890418529510498,6.3061347007751465,-1.538180947303772,0.6844725012779236,5.374185562133789,3.100325107574463,5.7151641845703125,4.122138023376465,8.192008018493652,8.967599868774414
52,1,-2.174858570098877,1.5046842098236084,-4.229561805725098,5.6432414054870605,2.5240914821624756,2.9529473781585693,0.2010321170091629,-2.484891653060913,7.438533782958984,6.226745128631592,6.308868408203125,3.158156394958496
53,0,-2.000004529953003,3.2516908645629883,-7.899516582489014,6.339556694030762,-1.5279380083084106,0.7017794251441956,5.364478588104248,3.018313407897949,5.6750874519348145,4.107527256011963,8.15770435333252,9.005422592163086
53,1,-2.1050822734832764,1.47926926612854,-4.2487568855285645,5.61051082611084,2.568092107772827,2.8320465087890625,0.33436286449432373,-2.477048635482788,7.449907302856445,6.156394958496094,6.342102527618408,3.1197588443756104
54,0,-1.8661341667175293,3.155078411102295,-7.927985191345215,6.302850246429443,-1.5477352142333984,0.8593465089797974,5.330596446990967,2.942582607269287,5.65026330947876,4.018448352813721,8.164019584655762,9.035932540893555
54,1,-2.1213982105255127,1.4906607866287231,-4.2418694496154785,5.602578163146973,2.512242078781128,2.8446907997131348,0.2583652138710022,-2.503908157348633,7.434248924255371,6.195944309234619,6.307921886444092,3.130122184753418
55,0,-1.9127224683761597,3.1747424602508545,-7.92598819732666,6.270436763763428,-1.575075387954712,0.7196406722068787,5.293674945831299,2.9804649353027344,5.72172737121582,3.968629837036133,8.192190170288086,8.951403617858887
55,1,-2.111450433731079,1.4914569854736328,-4.252325057983398,5.609120845794678,2.5402162075042725,2.874481678009033,0.25317713618278503,-2.494809865951538,7.457614421844482,6.204593658447266,6.324221611022949,3.1068496704101562
56,0,-1.8600802421569824,3.2013893127441406,-7.866024017333984,6.255256175994873,-1.5423355102539062,0.7550778985023499,5.284895896911621,3.0486807823181152,5.728830814361572,3.955359697341919,8.219439506530762,9.007505416870117
